"","Condition","condition","1","2","3","5","6","7","8","9","11","12","13","14"
"1","Condition","5HTR",0.784427361096673,0,0.419966581729985,0.0376104596190245,0.985366886219916,0.680845684296414,0,0.561254875310396,0.314312206198818,0.360426687927457,0.371073658701838,0.111803117937922
"2","Condition","ADF/Cofilin",0.784427361096673,0,0.727346954348822,0.0975821179355219,0.770010725936437,0.810656041394316,0,0.738057163878693,0.676578069857005,0.658752411883645,0.912310468475062,0.899932426034296
"3","Condition","Arhgef8",0.950094067214819,0,0.727346954348822,0.00408878025069754,0.985366886219916,0.767797119393869,0,0.609274525539273,0.133101592502214,0,0.0694385419808043,0.957306497128957
"4","Condition","BMP",0,0,0.204101418885352,0.00147050039004831,0,0.810656041394316,0,0.0930110588674195,0.0148598505713686,0.144533394836524,0.595740113961575,0.0302501003073516
"5","Condition","Col9a1",0.960426928623013,0,0.54146675704229,0.865077839216251,0.985366886219916,0.810656041394316,0,0.609274525539273,0.485796043927361,0,0.0969792437658094,0.227995938109055
"6","Condition","Daam",0.950094067214819,0.273358513354451,0.961596580434387,0.0269906524525349,0.770010725936437,0.810656041394316,0,0.53894591087763,0.148460033405784,0.976839967505831,0.912310468475062,0.172973730310167
"7","Condition","Ddr",0.950094067214819,0,0.727346954348822,0.0975821179355219,0.985366886219916,0.889777190141068,0,0.727135819205119,0.147127701495627,0,0.860124410195901,0.85284978857339
"8","Condition","Depdc",0.784427361096673,0,0.454406613049159,0.109907068692766,0.258395913508293,0.791170728112063,0,0.0518690321366987,3.41918895169411e-05,0.976839967505831,0.267246371339113,2.05977978673958e-07
"9","Condition","Dync2h",0.916162552445947,0,0.727346954348822,0.934835898460507,0.770010725936437,0.680845684296414,0,0.727135819205119,0.199845752180244,0,0.659276713592643,0.111803117937922
"10","Condition","EPB4.1",0.950094067214819,0,0,0.865077839216251,0,0.889777190141068,0,0.138557985133112,0,0,0.264415111487717,0.748412508755766
"11","Condition","Eph",0.8868837245319,0,0.243691517437448,0.317588858208078,0.985366886219916,0.810656041394316,0,0.423934653887174,0.956025170630506,0.043313878883729,0.267246371339113,0.816323134769808
"12","Condition","Ets",0.937941922687373,0,0.961596580434387,0.0719026179502192,0.985366886219916,0.680845684296414,0,0.869318211185627,0.544624446470955,0.99653812648344,0.860124410195901,0.348339187282845
"13","Condition","Farp",0.916162552445947,0,0.727346954348822,0.776895594313249,0.985366886219916,0.810656041394316,0,0.574265167999037,0.63047350228249,0.976839967505831,0.371073658701838,0.889342699598866
"14","Condition","Fgfr",0.8868837245319,0,0.0335054046732693,0.00408878025069754,0.985366886219916,0.680845684296414,0.475003645706411,0.0115702880290896,0.544624446470955,0,0.0537329938106622,0.748412508755766
"15","Condition","Foxf",0.621981296277651,0,0.124095689105262,6.25092618956205e-08,0,0.810656041394316,0,0.574265167999037,0.147127701495627,0,0.0015969519744762,0.85284978857339
"16","Condition","FZD",0.621981296277651,0,0.724940583747195,0.0255704858101356,0.985366886219916,0.680845684296414,0,0.467646181638589,0.784054926591268,0.976839967505831,0.0537329938106622,0.169857994457666
"17","Condition","Gata",0,0.0208750338109212,0.343296022132781,0.270503425706263,0.770010725936437,0.810656041394316,0,0.563052360837069,0.956025170630506,0,0.595740113961575,0.0253001241532819
"18","Condition","Gna-L/S",0.621981296277651,0.234567543467097,0.0559860690791921,0.635663689767102,0.770010725936437,0.810656041394316,0,0.563052360837069,0.544624446470955,0,0.0777233232368483,0.365183571993897
"19","Condition","Gna12/13",0.621981296277651,0,0.961596580434387,0.865077839216251,0.770010725936437,0.571018379243429,0.252568957505289,0.727135819205119,0.472242902591463,0,0.39865639303848,0.0302501003073516
"20","Condition","NDE",0.323082561543193,0,0.271004817253966,0.0337452065182135,0.985366886219916,0.680845684296414,0.148668261443921,0,0.479118281399395,0,0.682452215788441,0.85284978857339
"21","Condition","Paxillin",0.937941922687373,0,0.0742556360790886,0.645635109142766,0.770010725936437,0.810656041394316,0,0.237511857978203,0.544624446470955,0.911678841254083,0.210508147368457,0.816323134769808
"22","Condition","Rab5",0.621981296277651,0,0.0559860690791921,0.865077839216251,0.985366886219916,0.810656041394316,0,0.938939967016322,0.022613874354242,0.976839967505831,0.0558986673674652,0.211592578613017
"23","Condition","Rabep",0,0,0.964801250057232,0.912218836966362,0.985366886219916,0.810656041394316,0,0.423934653887174,0.956025170630506,0,0,0.0765718344664616
"24","Condition","Rho",0.323082561543193,0,0.0124624399330239,0.270503425706263,0.00468479600187407,0.680845684296414,0,0.738057163878693,0.72074797183926,0,0.0694385419808043,0.130675615662402
"25","Condition","Rock",0.90503365955957,0,0.329549982854713,0.0200580877287992,0,0.680845684296414,0,0.139831761829512,0.109244152951188,0,0.0537329938106622,0.28390095574634
"26","Condition","Tol",0.621981296277651,0,0.0559860690791921,0.00596981735813415,0.770010725936437,0.571018379243429,0,0.0930110588674195,0.133101592502214,0.976839967505831,0.0694385419808043,0.0909460760389647
"27","Condition","Tyrosinase",0.950094067214819,0,0.54146675704229,0.580012459790672,0.770010725936437,0.964018074719261,0.613097379378443,0.0531513731189135,0.134309764942852,0.976839967505831,0.214189226668003,0.130675615662402
