Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
0.18623284,0.056878813,0.056880172,0.0568782,0.056885432,0.05686226,0.056885216,0.057239223,0.13088804,0.05687523,0.056878157,0.05688244,0.05687037,0.056863517
0.03640438,0.045972526,0.04597278,0.045972418,0.045973293,0.04596631,0.045973282,0.046059344,0.4118494,0.045971766,0.045972407,0.045973092,0.045970578,0.045968384
0.4303569,0.042573795,0.04257483,0.042573348,0.042579032,0.04256136,0.04257887,0.04288281,0.05846892,0.042571083,0.042573307,0.042576596,0.04256726,0.042561896
0.39806047,0.04471495,0.04471606,0.04471448,0.044720497,0.044701736,0.044720303,0.045037095,0.06505954,0.044712074,0.04471444,0.044717927,0.04470802,0.044702373
0.18962252,0.056731604,0.056732982,0.05673102,0.05673824,0.056715064,0.05673803,0.057092633,0.12926424,0.056728035,0.05673096,0.05673525,0.056723174,0.05671632
0.6441459,0.02751283,0.0275134,0.027512593,0.027515905,0.027506001,0.027515803,0.027715627,0.025508447,0.027511341,0.02751258,0.027514422,0.027509125,0.02750603
0.053334393,0.055171467,0.055172186,0.055171132,0.055174734,0.05516106,0.055174652,0.05536665,0.28443012,0.055169526,0.055171113,0.05517334,0.05516687,0.05516284
0.20455398,0.056051273,0.056052648,0.056050684,0.05605791,0.056034777,0.0560577,0.056414187,0.12249486,0.056047708,0.056050636,0.05605492,0.05604283,0.056035984
0.13613643,0.0586113,0.05861261,0.05861072,0.05861761,0.058595188,0.058617417,0.058952034,0.16021366,0.058607843,0.05861067,0.05861478,0.058603194,0.058596607
0.16177465,0.057844054,0.05784541,0.05784347,0.05785058,0.057827603,0.057850383,0.058197692,0.14377,0.05784051,0.057843413,0.057847645,0.057835713,0.05782893
0.0350062,0.043342005,0.04334218,0.043341924,0.043342367,0.043336436,0.043342378,0.04341063,0.44483104,0.043341435,0.043341912,0.043342367,0.043340478,0.043338567
0.04269407,0.05140578,0.051406257,0.05140556,0.051407766,0.05139758,0.05140772,0.051545344,0.34031084,0.051404454,0.05140554,0.05140698,0.051402558,0.0513995
0.21977036,0.055311427,0.055312797,0.055310838,0.055318054,0.055295028,0.055317845,0.055675052,0.116155766,0.055307873,0.055310793,0.055315048,0.05530302,0.055296186
0.038967106,0.04885186,0.048852213,0.048851695,0.048853196,0.048844717,0.04885317,0.048963584,0.37471122,0.04885084,0.048851684,0.048852716,0.04884932,0.048846733
0.112056255,0.058968525,0.05896978,0.058967978,0.05897448,0.058953114,0.058974292,0.059289154,0.18002594,0.05896526,0.058967933,0.05897182,0.058960862,0.0589546
0.08695872,0.058655716,0.05865683,0.058655217,0.05866098,0.058641613,0.058660813,0.05894207,0.20890935,0.058652796,0.058655187,0.05865865,0.058648866,0.0586432
0.07853613,0.05827448,0.058275536,0.05827402,0.05827941,0.058261037,0.058279265,0.058544617,0.22192195,0.058271732,0.05827398,0.058277234,0.05826803,0.05826265
0.2307875,0.054750767,0.05475212,0.054750185,0.05475738,0.054734472,0.054757163,0.05511427,0.11186635,0.054747235,0.054750133,0.054754376,0.054742392,0.054735593
0.03382521,0.03403725,0.03403727,0.03403723,0.034036815,0.034033142,0.034036856,0.034064732,0.5577082,0.034037057,0.03403723,0.034037188,0.034036554,0.034035273
0.23966908,0.054285347,0.054286696,0.05428477,0.054291934,0.05426914,0.054291725,0.054648403,0.10857018,0.05428183,0.054284718,0.054288942,0.05427701,0.05427024
0.30283263,0.05070607,0.050707337,0.05070552,0.050712347,0.050690822,0.050712142,0.05105893,0.088366725,0.050702747,0.050705478,0.05070947,0.05069815,0.05069172
0.2897223,0.0514817,0.051483,0.05148115,0.05148806,0.051466227,0.051487852,0.051837537,0.09216665,0.05147834,0.051481098,0.05148516,0.05147369,0.05146717
0.11330112,0.05896218,0.058963444,0.058961637,0.05896816,0.058946732,0.05896797,0.0592841,0.17885602,0.058958918,0.05896159,0.058965497,0.058954492,0.058948208
0.13210931,0.058700714,0.05870202,0.05870014,0.058706988,0.058684703,0.058706794,0.059038714,0.16317022,0.0586973,0.058700092,0.05870418,0.058692668,0.058686126
0.058904868,0.056269806,0.056270625,0.056269445,0.056273565,0.056258537,0.056273457,0.05648642,0.26565936,0.056267634,0.05626941,0.05627194,0.056264676,0.056260265
0.033847306,0.0337243,0.033724327,0.03372429,0.033723854,0.033720233,0.033723895,0.033750854,0.56144226,0.033724118,0.03372429,0.033724237,0.033723626,0.033722356
0.11063251,0.058973808,0.058975052,0.058973256,0.058979727,0.058958456,0.058979545,0.059292924,0.18138774,0.05897056,0.05897322,0.058977086,0.058966182,0.05895995
0.04510989,0.052572418,0.052572973,0.052572176,0.052574757,0.052563645,0.0525747,0.052727003,0.32388112,0.052570935,0.052572154,0.052573808,0.052568838,0.052565522
0.063581124,0.056954216,0.0569551,0.05695382,0.05695831,0.056942314,0.056958195,0.0571862,0.25275588,0.05695187,0.056953784,0.056956522,0.056948695,0.056944013
0.4004593,0.04455751,0.04455862,0.044557046,0.04456304,0.044544365,0.044562858,0.04487873,0.0645508,0.044554647,0.044557016,0.044560477,0.044550616,0.04454498
0.0548876,0.055515993,0.055516753,0.05551566,0.055519417,0.055505335,0.055519316,0.05571755,0.27873644,0.055513993,0.055515632,0.05551795,0.055511236,0.0555071
