Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
0.044299144,0.044299144,0.04429918,0.044299137,0.044299144,0.044299155,0.04429917,0.0016878017,0.044299144,0.044299144,0.4667224,0.044299155,0.044299126,0.044299144
0.04383494,0.04383494,0.043834955,0.043834947,0.04383493,0.043834947,0.043834955,0.0015911468,0.04383494,0.04383493,0.47238952,0.043834947,0.04383493,0.04383493
0.060543377,0.060543355,0.06054338,0.060543377,0.060543377,0.060543355,0.06054339,0.18138641,0.060543366,0.06054337,0.09209311,0.06054337,0.060543355,0.060543355
0.043210432,0.043210413,0.043210424,0.043210424,0.043210424,0.043210424,0.043210443,0.44092247,0.043210424,0.043210432,0.04055239,0.043210424,0.043210413,0.043210413
0.03989375,0.039893743,0.03989375,0.03989375,0.03989375,0.039893743,0.03989375,0.48620796,0.03989375,0.03989375,0.035067085,0.03989375,0.039893743,0.03989375
0.043450862,0.043450862,0.043450892,0.043450873,0.043450873,0.043450885,0.043450892,0.0015153954,0.043450885,0.043450873,0.47707412,0.043450885,0.04345085,0.043450862
0.05868629,0.05868628,0.05868631,0.05868629,0.05868629,0.05868628,0.0586863,0.21326262,0.05868629,0.05868629,0.08250203,0.05868629,0.05868627,0.05868627
0.054880198,0.05488019,0.054880235,0.054880183,0.054880198,0.054880183,0.05488022,0.0068350276,0.054880206,0.05488019,0.33460256,0.054880206,0.054880183,0.05488019
0.032308772,0.032308772,0.032308772,0.032308783,0.032308772,0.032308772,0.032308783,0.5876071,0.032308772,0.032308772,0.024687674,0.032308772,0.03230877,0.032308772
0.03492899,0.03492899,0.03492899,0.03492899,0.03492899,0.03492898,0.034928996,0.55287355,0.03492898,0.03492899,0.027978605,0.03492899,0.034928974,0.03492899
0.060256757,0.060256742,0.060256768,0.060256753,0.060256753,0.060256742,0.060256768,0.1864716,0.060256742,0.060256742,0.09044747,0.060256742,0.06025673,0.060256742
0.044701457,0.044701457,0.044701498,0.044701464,0.044701464,0.044701457,0.044701472,0.0017763531,0.044701464,0.044701457,0.4618061,0.044701464,0.044701446,0.044701464
0.04793271,0.04793271,0.047932755,0.04793272,0.04793272,0.04793271,0.047932733,0.0026851527,0.04793272,0.04793272,0.42212215,0.047932733,0.047932696,0.04793271
0.037737135,0.037737135,0.037737172,0.037737135,0.037737135,0.037737135,0.03773716,0.0007295866,0.037737142,0.037737135,0.5464247,0.03773715,0.037737135,0.037737135
0.049733717,0.0497337,0.049733724,0.04973371,0.04973371,0.0497337,0.049733717,0.34939376,0.049733702,0.04973371,0.053801738,0.04973371,0.0497337,0.0497337
0.05983974,0.05983973,0.059839763,0.059839744,0.05983973,0.059839744,0.05983976,0.0148336785,0.059839744,0.05983974,0.2670895,0.059839744,0.059839707,0.05983973
0.047951482,0.04795146,0.047951482,0.047951482,0.047951482,0.04795146,0.047951482,0.37480056,0.04795147,0.047951482,0.049781773,0.04795147,0.04795146,0.04795147
0.03958513,0.03958512,0.03958512,0.03958513,0.03958513,0.03958512,0.03958513,0.4903886,0.03958511,0.03958512,0.034589943,0.03958513,0.03958511,0.03958512
0.061654165,0.061654143,0.06165418,0.061654158,0.061654158,0.061654158,0.061654173,0.020892363,0.061654158,0.061654158,0.23925774,0.061654165,0.061654128,0.061654143
0.04637411,0.04637411,0.04637413,0.04637411,0.04637411,0.046374097,0.04637412,0.0021983597,0.04637411,0.046374097,0.4413124,0.04637412,0.046374083,0.046374097
