Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
0.025583215,0.025583215,0.025583215,0.025583215,0.025583215,0.025583215,0.68463635,0.008365069,0.025583215,0.025583223,0.025583223,0.025583215,0.025583223,0.025583223
0.03290988,0.03290988,0.032909874,0.032909874,0.03290988,0.03290988,0.5917774,0.013304009,0.03290988,0.032909874,0.032909874,0.03290988,0.03290988,0.03290988
0.024263266,0.024263266,0.024263266,0.024263266,0.024263266,0.024263266,0.010361478,0.6984793,0.024263266,0.024263266,0.024263266,0.024263266,0.024263266,0.024263266
0.05590849,0.055908505,0.05590849,0.05590849,0.055908486,0.05590849,0.07204571,0.2570525,0.05590849,0.05590849,0.05590849,0.05590849,0.05590849,0.05590849
0.022046203,0.022046203,0.022046203,0.022046208,0.022046203,0.022046203,0.00877021,0.72667533,0.022046208,0.022046203,0.022046203,0.022046208,0.022046208,0.022046203
0.06016701,0.06016702,0.06016701,0.06016701,0.06016701,0.06016702,0.17900133,0.09899453,0.06016702,0.06016701,0.06016701,0.06016701,0.06016701,0.06016701
0.045161024,0.045161024,0.045161024,0.045161024,0.045161024,0.045161024,0.43074647,0.027321378,0.045161024,0.045161024,0.045161024,0.045161024,0.045161024,0.045161024
0.039417613,0.039417613,0.039417613,0.039417613,0.039417613,0.039417613,0.50748116,0.019507535,0.039417613,0.039417613,0.039417613,0.039417613,0.039417613,0.039417613
0.051086873,0.051086888,0.051086888,0.051086888,0.051086873,0.051086873,0.05171484,0.33524254,0.051086888,0.051086877,0.051086888,0.051086888,0.051086877,0.051086888
0.03321548,0.03321548,0.03321548,0.03321548,0.03321549,0.03321548,0.5878636,0.013550604,0.03321548,0.03321548,0.03321548,0.03321548,0.03321549,0.03321548
0.060587708,0.060587708,0.060587708,0.06058771,0.060587708,0.06058771,0.1321333,0.14081417,0.060587708,0.060587708,0.060587708,0.060587708,0.060587708,0.06058771
0.026819333,0.026819333,0.026819333,0.026819333,0.026819333,0.026819333,0.012393968,0.665774,0.026819333,0.026819333,0.026819333,0.026819333,0.026819333,0.026819333
0.02811934,0.02811934,0.02811934,0.02811934,0.02811934,0.02811934,0.6526844,0.009883566,0.02811934,0.02811934,0.02811934,0.02811934,0.02811934,0.02811934
0.044010736,0.044010736,0.044010725,0.044010736,0.044010725,0.044010736,0.034290146,0.43758103,0.044010725,0.044010725,0.044010736,0.044010736,0.044010725,0.044010725
0.031253632,0.031253632,0.031253632,0.031253632,0.031253632,0.031253632,0.6129257,0.0120306695,0.031253632,0.031253632,0.031253632,0.031253632,0.031253632,0.031253632
0.054623585,0.054623585,0.054623574,0.054623585,0.05462358,0.054623585,0.06539635,0.27912068,0.054623585,0.054623585,0.05462358,0.05462358,0.054623585,0.054623585
0.04782829,0.04782829,0.04782828,0.04782828,0.04782828,0.04782828,0.04257318,0.38348746,0.04782829,0.04782828,0.04782828,0.04782829,0.04782828,0.04782828
0.0596804,0.0596804,0.0596804,0.0596804,0.059680387,0.0596804,0.10641323,0.17742208,0.0596804,0.0596804,0.0596804,0.0596804,0.0596804,0.0596804
0.0229506,0.0229506,0.0229506,0.0229506,0.0229506,0.0229506,0.7176242,0.006968621,0.0229506,0.0229506,0.0229506,0.0229506,0.0229506,0.0229506
0.04204142,0.04204142,0.04204142,0.04204143,0.04204142,0.04204142,0.47277758,0.022725299,0.04204142,0.04204142,0.04204142,0.04204142,0.04204142,0.04204142
0.020593043,0.020593043,0.020593043,0.020593049,0.020593049,0.020593043,0.747026,0.0058573764,0.020593043,0.020593043,0.020593049,0.020593043,0.020593049,0.020593043
0.059883554,0.059883554,0.059883554,0.059883554,0.059883554,0.059883565,0.18845049,0.09294683,0.059883554,0.059883554,0.059883554,0.059883554,0.059883554,0.059883565
0.02045633,0.020456336,0.02045633,0.020456336,0.02045633,0.02045633,0.007719991,0.746804,0.02045633,0.020456336,0.02045633,0.02045633,0.02045633,0.02045633
0.04885063,0.04885063,0.04885063,0.04885063,0.04885063,0.04885063,0.045189533,0.36860293,0.04885063,0.04885063,0.04885063,0.04885063,0.04885063,0.04885063
0.0434072,0.0434072,0.0434072,0.0434072,0.0434072,0.0434072,0.4544935,0.024620103,0.0434072,0.0434072,0.0434072,0.0434072,0.0434072,0.0434072
0.019140704,0.019140707,0.019140704,0.019140704,0.019140698,0.019140704,0.0069052684,0.76340634,0.019140704,0.019140704,0.019140704,0.019140704,0.019140704,0.019140704
0.04062401,0.040624004,0.040624004,0.04062401,0.04062401,0.04062401,0.49158788,0.020924037,0.04062401,0.04062401,0.04062401,0.040624004,0.04062401,0.04062401
0.022775143,0.022775143,0.022775143,0.022775143,0.022775143,0.022775143,0.7198168,0.0068815514,0.022775143,0.022775143,0.022775149,0.022775143,0.022775149,0.022775143
0.018600522,0.018600522,0.018600522,0.018600522,0.018600522,0.018600522,0.7717812,0.0050125113,0.018600522,0.018600522,0.018600522,0.018600522,0.018600522,0.018600522
0.02235554,0.02235554,0.02235554,0.02235554,0.02235554,0.022355545,0.72505724,0.006676241,0.02235554,0.02235554,0.02235554,0.02235554,0.02235554,0.022355545
0.03256174,0.03256174,0.03256174,0.03256174,0.03256174,0.03256174,0.59623146,0.013027646,0.03256174,0.03256174,0.03256174,0.03256174,0.03256174,0.03256174
0.058756262,0.058756262,0.058756262,0.058756262,0.058756255,0.058756262,0.21728913,0.07763572,0.058756262,0.058756255,0.058756255,0.058756255,0.058756262,0.058756255
0.028683752,0.028683752,0.028683752,0.028683752,0.028683752,0.028683752,0.014022772,0.64177215,0.028683752,0.028683752,0.028683752,0.028683752,0.028683752,0.028683752
0.03741574,0.03741574,0.03741574,0.03741574,0.03741574,0.03741574,0.5336479,0.017363166,0.03741574,0.03741574,0.03741574,0.03741574,0.03741574,0.03741574
0.046538107,0.046538107,0.046538107,0.046538107,0.046538107,0.046538107,0.41185012,0.029692516,0.046538107,0.046538107,0.046538107,0.046538107,0.046538107,0.046538107
0.049425,0.049425,0.049425,0.049425,0.049424995,0.049425,0.04675205,0.360148,0.049425,0.049425,0.049425,0.049425,0.049425,0.049425
0.025152704,0.025152704,0.025152704,0.025152704,0.025152704,0.025152704,0.69004285,0.008124754,0.025152704,0.025152704,0.025152704,0.025152704,0.025152704,0.025152704
0.04880973,0.04880973,0.04880973,0.04880973,0.04880973,0.04880973,0.045080904,0.36920232,0.04880973,0.04880973,0.04880973,0.04880973,0.04880973,0.04880973
0.017116936,0.017116932,0.017116932,0.017116932,0.017116932,0.017116932,0.005743775,0.7888531,0.017116932,0.017116932,0.017116932,0.017116932,0.017116932,0.017116932
