Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
0.034714933,0.034714922,0.03471487,0.54003775,0.03471497,0.034714922,0.034714982,0.04338298,0.03471494,0.034714933,0.034714982,0.034714933,0.034715004,0.034714963
0.040817738,0.040817738,0.040817678,0.45748457,0.040817786,0.040817738,0.040817797,0.052702334,0.040817756,0.040817745,0.040817797,0.040817745,0.040817823,0.04081778
0.059599347,0.05959933,0.059599314,0.12666583,0.059599347,0.05959935,0.05959937,0.15814197,0.059599366,0.059599362,0.059599325,0.059599355,0.059599366,0.059599336
0.05087059,0.050870575,0.05087056,0.09885397,0.05087059,0.05087059,0.050870612,0.29069892,0.0508706,0.050870594,0.050870564,0.0508706,0.05087061,0.050870575
0.059268475,0.05926846,0.059268426,0.17966348,0.059268486,0.059268475,0.059268508,0.109114744,0.059268486,0.059268486,0.059268475,0.059268482,0.05926851,0.059268475
0.059662893,0.05966288,0.059662856,0.12755524,0.059662893,0.059662893,0.059662916,0.15649006,0.059662912,0.059662905,0.059662875,0.059662897,0.059662912,0.059662882
0.04905083,0.04905081,0.049050793,0.09675985,0.04905083,0.04905083,0.049050856,0.31463018,0.049050845,0.049050838,0.049050823,0.049050845,0.04905085,0.049050823
0.057813272,0.05781326,0.05781324,0.11368678,0.057813272,0.057813272,0.05781329,0.19255395,0.05781329,0.05781328,0.057813246,0.05781328,0.05781329,0.05781326
0.05317462,0.053174604,0.05317459,0.102032535,0.05317462,0.053174622,0.05317465,0.259872,0.053174637,0.053174634,0.0531746,0.053174634,0.053174637,0.053174604
0.04978349,0.049783476,0.049783457,0.09757209,0.049783494,0.049783494,0.04978351,0.30502602,0.04978351,0.049783494,0.04978347,0.0497835,0.04978351,0.049783476
0.05976544,0.05976543,0.0597654,0.16653249,0.05976545,0.05976544,0.05976548,0.116282105,0.059765454,0.059765454,0.059765436,0.059765454,0.05976548,0.05976544
0.03914376,0.03914375,0.0391437,0.48024848,0.039143804,0.03914375,0.039143804,0.050026286,0.03914377,0.03914377,0.039143812,0.03914377,0.039143845,0.039143793
0.05425212,0.054252107,0.054252088,0.103859,0.05425212,0.05425212,0.05425214,0.24511555,0.054252136,0.054252136,0.05425209,0.054252125,0.054252136,0.054252107
0.041762307,0.041762296,0.041762277,0.08965641,0.04176232,0.041762307,0.04176234,0.40919584,0.04176232,0.04176232,0.041762296,0.04176232,0.04176233,0.041762296
0.022831382,0.022831371,0.022831347,0.06818004,0.022831392,0.022831377,0.022831403,0.6578433,0.022831382,0.022831382,0.022831392,0.022831382,0.022831414,0.022831392
0.04935679,0.049356785,0.04935673,0.338935,0.049356826,0.049356785,0.04935684,0.06878333,0.0493568,0.0493568,0.04935683,0.0493568,0.049356867,0.049356814
0.036171623,0.036171615,0.036171596,0.08424597,0.036171637,0.036171623,0.036171645,0.48169452,0.036171634,0.036171634,0.036171634,0.036171634,0.036171652,0.036171634
0.048522558,0.04852254,0.04852253,0.09619459,0.04852256,0.048522558,0.04852258,0.32153466,0.048522573,0.04852256,0.04852254,0.04852256,0.04852258,0.048522543
0.060117647,0.060117632,0.060117614,0.13912877,0.060117647,0.060117647,0.06011768,0.13945949,0.060117666,0.06011766,0.060117632,0.06011766,0.060117673,0.06011764
0.034090564,0.03409055,0.03409053,0.08209214,0.03409057,0.034090556,0.03409059,0.508821,0.034090564,0.034090564,0.03409057,0.03409057,0.03409059,0.034090564
0.05422823,0.05422821,0.054228205,0.10381518,0.054228224,0.05422823,0.05422825,0.24544618,0.054228246,0.05422824,0.05422821,0.05422824,0.054228246,0.05422822
0.059454706,0.059454687,0.059454653,0.17513314,0.059454713,0.0594547,0.05945474,0.11141042,0.05945472,0.059454713,0.0594547,0.059454713,0.05945474,0.059454706
0.048691783,0.048691764,0.048691746,0.096373975,0.048691783,0.048691776,0.048691798,0.3193247,0.048691794,0.048691783,0.048691764,0.048691783,0.048691798,0.04869177
0.03937693,0.03937692,0.03937687,0.4770839,0.039376974,0.03937692,0.039376974,0.050392732,0.03937694,0.03937694,0.039376974,0.03937694,0.039377004,0.039376963
