Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100
9,1,9,14,8,4,8,1,6,30,17,6,12,3,22,6,3,6,2,1,2,1,1,3,5,3,1,8,1,1,15,1,17,1,1,14,2,1,8,1,1,27,1,1,1,9,17,3,3,5,3,1,19,2,1,1,1,21,1,11,33,1,1,3,1,5,1,1,1,1,18,1,9,7,1,2,1,1,1,6,19,20,3,20,19,1,1,1,2,16,2,2,7,2,14,1,1,4,7,1
1,1,32,18,1,3,1,1,30,33,25,1,31,31,14,1,1,30,2,1,2,1,1,38,7,1,1,1,1,1,17,1,13,1,1,9,2,1,28,1,1,19,1,1,1,1,30,1,3,13,27,1,28,2,1,1,1,13,1,1,13,1,1,3,1,10,1,1,1,1,1,1,10,13,1,2,1,1,1,1,37,29,21,30,1,1,1,1,2,27,2,27,1,2,9,1,1,19,1,1
6,1,47,7,5,4,1,5,47,7,4,5,32,18,15,5,9,47,1,1,1,1,1,42,10,8,5,9,1,1,35,1,11,1,1,6,1,1,12,1,1,34,1,1,5,8,10,9,3,8,12,1,50,2,1,1,1,14,1,6,8,1,1,3,1,7,1,1,1,1,37,1,33,23,5,2,1,1,1,7,26,49,10,27,10,1,1,1,2,8,2,41,5,2,6,1,1,38,4,1
10,1,15,5,9,2,2,3,9,29,29,2,23,27,32,5,16,9,1,1,1,1,1,43,24,2,3,7,1,4,36,1,12,1,1,10,1,1,31,1,1,20,1,4,4,11,32,13,2,9,9,1,36,1,1,1,1,32,1,10,37,1,3,1,1,6,3,4,1,1,26,1,13,26,2,1,1,1,1,11,6,36,20,23,24,1,1,1,4,31,1,35,4,3,10,1,1,22,5,1
3,1,14,10,6,2,4,3,28,4,2,8,6,41,5,2,10,28,1,1,1,1,1,5,11,9,6,4,1,2,38,1,3,1,1,12,1,1,3,1,1,5,1,2,4,15,3,8,2,6,11,1,5,1,1,1,1,39,1,5,3,1,2,1,1,12,3,2,1,1,2,1,39,5,2,1,1,1,1,2,8,6,8,2,6,1,1,1,1,23,1,25,6,3,12,1,1,3,5,1
5,1,2,34,6,4,6,4,22,28,2,3,42,38,5,3,18,22,1,1,1,1,1,14,27,5,4,4,1,2,10,1,3,1,1,12,1,1,3,1,1,4,1,2,3,2,3,6,2,11,19,1,5,1,1,1,1,20,1,5,3,1,2,1,1,15,1,2,1,1,2,1,23,22,3,1,1,1,1,19,8,6,6,2,6,1,1,1,1,28,1,17,3,2,12,1,1,3,3,1
5,1,28,16,6,4,6,5,32,16,20,5,27,36,36,5,10,32,1,1,1,1,1,5,3,9,5,4,1,2,40,1,10,1,1,7,1,1,19,1,1,51,1,2,5,7,20,5,2,6,11,1,26,1,1,1,1,38,1,7,22,1,2,1,1,12,1,2,1,1,8,1,34,5,5,1,1,1,1,2,36,26,8,31,22,1,1,1,1,24,1,15,5,2,7,1,1,33,4,1
2,1,15,8,10,1,3,4,9,8,39,3,17,44,3,3,7,9,2,1,2,1,1,23,9,7,4,2,1,3,46,1,18,1,1,37,2,1,20,1,1,32,1,3,3,5,18,2,1,7,16,1,24,1,1,1,1,28,1,3,26,1,4,2,1,21,2,3,1,1,35,1,12,32,3,3,1,1,1,8,10,4,19,28,9,1,1,1,3,50,1,16,3,1,37,1,1,16,3,1
6,1,24,7,5,4,1,5,11,7,4,5,36,10,15,5,9,11,1,1,1,1,1,6,10,8,5,9,1,1,23,1,11,1,1,6,1,1,12,1,1,35,1,1,5,8,10,9,3,8,12,1,10,2,1,1,1,14,1,6,8,1,5,3,1,7,1,1,1,1,27,1,3,23,5,2,1,1,1,7,9,8,10,6,10,1,1,1,1,33,2,6,5,2,6,1,1,34,1,1
6,1,2,49,5,4,6,5,41,36,36,5,55,54,58,5,19,41,1,1,1,1,1,45,3,9,5,6,1,2,20,1,10,1,1,32,1,1,34,1,1,58,1,2,5,7,28,5,2,6,22,1,8,1,1,1,1,58,1,6,35,1,2,1,1,20,1,2,1,1,38,1,43,33,5,1,1,1,1,2,43,12,8,7,6,1,1,1,1,53,1,15,5,2,32,1,1,28,4,1
5,1,14,10,6,4,4,3,28,4,2,8,6,41,5,2,10,28,1,1,1,1,1,5,11,18,6,4,1,2,38,1,3,1,1,12,1,1,3,1,1,5,1,2,4,2,3,8,2,11,11,1,5,1,1,1,1,39,1,5,3,1,2,1,1,12,1,2,1,1,2,1,39,5,6,1,1,1,1,4,8,6,15,2,6,1,1,1,1,23,1,25,6,2,12,1,1,3,4,1
5,1,12,17,9,2,5,3,18,12,12,4,28,16,6,2,11,18,1,1,1,1,1,29,12,6,3,7,1,2,7,1,21,1,1,35,1,1,13,1,1,18,1,2,4,17,19,13,2,16,6,1,3,1,1,1,1,6,1,15,10,1,2,1,1,13,3,2,1,1,4,1,2,16,2,1,1,1,1,15,17,3,9,37,3,1,1,1,1,11,1,30,6,3,35,1,1,5,6,1
5,1,17,25,7,4,4,4,53,14,28,4,26,43,55,7,4,53,1,1,1,1,1,16,8,16,6,4,1,2,39,1,3,1,1,11,1,1,27,1,1,55,1,2,4,2,3,6,2,13,15,1,23,1,1,1,1,22,1,18,41,1,2,1,1,10,1,2,1,1,10,1,51,21,6,1,1,1,1,20,18,23,6,22,14,1,1,1,1,43,1,22,6,2,11,1,1,3,6,1
2,1,2,49,6,4,4,3,41,23,8,12,55,54,58,3,4,41,2,1,1,1,1,14,8,11,4,4,1,3,10,1,6,1,1,32,2,1,20,1,1,58,1,3,4,15,7,6,1,13,15,1,26,1,1,1,1,58,1,17,35,1,4,2,1,10,2,3,1,1,5,1,43,33,6,3,1,1,1,20,43,26,6,46,6,1,1,1,3,53,1,15,2,1,32,1,1,37,5,1
5,1,10,20,6,4,4,4,14,14,2,8,22,5,26,7,22,14,1,1,1,1,1,21,11,18,6,4,1,2,37,1,3,1,1,5,1,1,3,1,1,33,1,2,3,15,3,8,2,11,19,1,13,1,1,1,1,26,1,17,23,1,2,3,1,22,1,2,1,1,2,1,8,12,3,1,1,1,1,19,16,16,15,10,6,1,1,1,1,9,1,20,3,2,5,1,1,30,4,1
5,1,12,34,6,2,4,3,27,19,12,4,28,16,6,2,11,27,1,1,1,1,1,49,12,5,6,7,1,2,7,1,21,1,1,11,1,1,13,1,1,18,1,2,8,17,19,13,2,16,6,1,23,1,1,1,1,6,1,15,10,1,2,1,1,17,3,2,1,1,4,1,2,16,2,1,1,1,1,15,17,23,9,22,3,1,1,1,1,11,1,30,6,3,11,1,1,12,6,1
5,1,14,20,7,4,4,6,28,14,28,8,22,41,5,5,4,28,1,1,1,1,1,16,8,16,6,4,1,2,38,1,3,1,1,12,1,1,27,1,1,5,1,2,8,2,3,8,2,4,8,1,5,1,1,1,1,39,1,5,29,1,2,1,1,8,1,2,1,1,10,1,39,12,6,1,1,1,1,4,8,6,6,2,14,1,1,1,1,23,1,25,6,2,12,1,1,3,4,1
1,1,18,12,1,3,1,1,1,2,1,1,20,1,1,1,1,1,2,1,2,1,1,34,1,1,1,1,1,1,3,1,2,1,1,2,2,1,2,1,1,12,1,1,1,1,4,1,3,3,1,1,2,2,1,1,1,1,1,1,5,1,1,3,1,1,1,1,1,1,1,1,15,3,1,2,1,1,1,1,1,2,1,5,1,1,1,1,2,2,2,37,1,4,2,1,1,2,1,1
3,1,29,26,3,2,2,3,23,26,23,2,19,30,34,2,14,23,1,1,1,1,1,52,26,2,3,7,1,2,32,1,4,1,1,31,1,1,32,1,1,15,1,4,4,12,5,15,2,2,9,1,30,1,1,1,1,35,1,16,28,1,3,1,1,6,3,4,1,1,17,1,24,31,2,1,1,1,1,25,34,31,14,32,21,1,1,1,4,34,1,48,8,3,31,1,1,14,5,1
3,1,6,27,3,2,7,3,44,29,15,9,4,47,49,2,12,44,1,1,1,1,1,33,15,15,3,6,1,2,49,1,20,1,1,30,1,1,16,1,1,7,1,2,6,7,15,5,2,24,23,1,9,1,1,1,1,51,1,7,15,1,3,1,1,17,3,2,1,1,26,1,31,10,2,1,1,1,1,26,22,13,22,26,4,1,1,1,4,29,1,12,4,3,30,1,1,10,2,1
5,1,39,37,6,2,4,3,31,19,15,4,45,29,47,2,4,31,1,1,1,1,1,5,4,5,3,4,1,2,22,1,18,1,1,13,1,1,19,1,1,39,1,2,4,2,20,6,2,4,8,1,11,1,1,1,1,33,1,5,18,1,2,1,1,8,3,2,1,1,8,1,12,22,2,1,1,1,1,4,10,46,19,15,9,1,1,1,1,15,1,21,4,3,13,1,1,44,5,1
1,1,32,41,1,3,1,1,15,15,34,1,43,1,38,1,6,15,2,1,2,1,1,44,7,1,1,1,1,1,33,1,5,1,1,36,2,1,21,1,1,43,1,1,1,4,2,1,3,17,24,1,7,2,1,1,1,41,1,4,29,1,1,3,1,15,1,1,1,1,14,1,27,40,1,2,1,1,1,9,13,11,7,12,20,1,1,1,2,4,2,44,9,4,36,1,1,13,1,1
3,1,6,27,3,2,2,3,33,17,15,2,4,13,18,2,14,33,1,1,1,1,1,19,15,15,3,6,1,4,4,1,4,1,1,30,1,1,16,1,1,7,1,4,2,16,5,5,2,10,23,1,9,1,1,1,1,18,1,14,15,1,3,1,1,11,3,4,1,1,11,1,31,10,2,1,1,1,1,2,29,13,14,26,4,1,1,1,4,29,1,12,4,3,30,1,1,10,2,1
5,1,12,17,9,2,4,3,18,12,12,4,26,33,6,2,11,18,1,1,1,1,1,27,12,6,6,7,1,2,7,1,21,1,1,11,1,1,13,1,1,55,1,2,4,17,19,13,2,16,6,1,23,1,1,1,1,6,1,15,10,1,3,1,1,13,3,2,1,1,4,1,2,16,2,1,1,1,1,15,17,23,9,22,3,1,1,1,1,11,1,29,6,3,11,1,1,5,6,1
3,1,6,16,3,2,7,5,44,17,18,9,4,13,18,2,14,44,1,1,1,1,1,33,15,15,5,6,1,2,20,1,16,1,1,32,1,1,16,1,1,7,1,2,6,7,5,5,2,10,23,1,9,1,1,1,1,18,1,7,15,1,2,1,1,11,3,2,1,1,15,1,16,10,5,1,1,1,1,2,22,13,18,34,4,1,1,1,1,13,1,12,5,3,32,1,1,10,2,1
6,1,35,9,2,3,8,7,46,36,36,12,8,52,37,6,19,46,1,1,1,1,1,9,27,9,5,9,1,2,51,1,11,1,1,34,1,1,34,1,1,14,1,1,5,21,10,4,3,31,22,1,10,2,1,1,1,40,1,19,35,1,1,1,1,20,1,1,1,1,38,1,20,33,4,1,1,1,1,27,43,8,8,6,26,1,1,1,2,49,2,8,7,2,34,1,1,28,7,1
5,1,12,17,9,2,5,3,27,12,12,4,28,16,6,2,11,27,1,1,1,1,1,29,12,6,3,7,1,2,7,1,21,1,1,11,1,1,13,1,1,18,1,2,4,17,19,13,2,16,6,1,23,1,1,1,1,6,1,15,10,1,2,1,1,13,3,2,1,1,4,1,2,16,2,1,1,1,1,15,17,23,9,22,3,1,1,1,1,11,1,30,6,3,11,1,1,5,6,1
5,1,12,17,9,2,4,3,27,12,12,4,28,16,6,2,11,27,1,1,1,1,1,29,12,6,3,7,1,2,7,1,21,1,1,11,1,1,13,1,1,18,1,2,4,17,19,13,2,16,6,1,23,1,1,1,1,6,1,15,10,1,2,1,1,13,3,2,1,1,4,1,2,16,2,1,1,1,1,15,17,23,9,22,3,1,1,1,1,11,1,30,6,3,11,1,1,5,6,1
5,1,29,26,7,4,4,3,23,26,23,4,19,30,6,2,4,23,1,1,1,1,1,52,11,5,6,7,1,2,32,1,21,1,1,31,1,1,32,1,1,15,1,2,4,2,19,13,2,4,8,1,30,1,1,1,1,6,1,16,28,1,3,1,1,8,3,2,1,1,17,1,24,31,2,1,1,1,1,4,34,31,6,32,6,1,1,1,1,34,1,48,6,3,31,1,1,36,6,1
5,1,2,10,6,4,6,5,22,4,2,5,6,45,29,5,19,22,1,1,1,1,1,14,25,9,5,4,1,2,27,1,10,1,1,7,1,1,3,1,1,5,1,2,5,15,28,8,2,11,22,1,5,1,1,1,1,29,1,17,3,1,2,1,1,20,3,2,1,1,2,1,34,22,5,1,1,1,1,28,45,6,8,31,6,1,1,1,1,39,1,17,5,2,7,1,1,39,4,1
5,1,17,8,7,2,4,6,7,23,6,3,17,2,33,7,26,7,1,1,1,1,1,40,8,5,6,2,1,2,41,1,13,1,1,45,1,1,41,1,1,8,1,2,8,2,29,6,2,4,8,1,28,1,1,1,1,34,1,18,29,1,2,1,1,3,1,2,1,1,5,1,30,45,6,1,1,1,1,4,18,7,6,42,9,1,1,1,1,50,1,39,6,3,45,1,1,18,6,1
1,1,25,23,1,3,1,1,15,2,1,1,25,20,19,1,1,15,2,1,2,1,1,20,1,1,1,1,1,1,21,1,2,1,1,2,2,1,2,1,1,23,1,1,1,1,4,1,3,3,1,1,2,2,1,1,1,17,1,1,5,1,1,3,1,1,1,1,1,1,1,1,29,24,1,2,1,1,1,1,35,2,1,5,23,1,1,1,2,19,2,19,1,2,2,1,1,2,1,1
5,1,2,20,6,4,4,5,22,14,2,8,22,29,26,7,4,22,1,1,1,1,1,14,11,9,6,4,1,2,10,1,27,1,1,5,1,1,19,1,1,39,1,2,5,2,24,6,2,4,11,1,5,1,1,1,1,26,1,5,23,1,2,1,1,12,1,2,1,1,2,1,34,22,5,1,1,1,1,4,45,6,8,31,6,1,1,1,1,39,1,17,6,2,5,1,1,33,4,1
6,1,10,20,7,4,6,5,14,14,28,5,22,5,26,5,4,14,1,1,1,1,1,40,8,16,5,9,1,1,37,1,3,1,1,5,1,1,27,1,1,33,1,5,5,2,3,8,2,13,15,1,13,1,1,1,1,26,1,18,23,1,5,1,1,10,1,2,1,1,10,1,8,12,5,1,1,1,1,20,16,16,6,10,14,1,1,1,1,9,1,39,5,2,5,1,1,3,4,1
4,1,37,33,17,2,2,2,21,10,27,2,32,17,41,4,5,21,1,1,1,1,1,22,6,2,2,3,1,4,35,1,26,1,1,44,1,1,4,1,1,56,1,4,2,3,26,10,4,23,9,1,33,1,1,1,1,37,1,2,40,1,3,1,1,2,3,4,1,1,6,1,47,34,4,1,1,1,1,29,31,34,4,27,8,1,1,1,4,51,1,24,4,3,44,1,1,9,2,1
3,1,39,27,3,2,5,3,31,24,15,2,45,47,27,2,11,31,1,1,1,1,1,47,4,21,3,6,1,4,49,1,36,1,1,13,1,1,31,1,1,47,1,2,4,16,20,5,2,24,16,1,11,1,1,1,1,27,1,14,18,1,3,1,1,6,3,2,1,1,11,1,12,6,2,1,1,1,1,26,10,46,9,15,5,1,1,1,4,15,1,21,4,3,13,1,1,44,5,1
5,1,10,20,7,4,4,6,14,14,28,4,22,5,26,7,4,14,1,1,1,1,1,16,8,16,6,4,1,2,37,1,3,1,1,5,1,1,27,1,1,33,1,2,8,2,3,6,2,13,15,1,13,1,1,1,1,26,1,18,23,1,2,1,1,10,1,2,1,1,10,1,8,12,6,1,1,1,1,20,16,16,6,10,14,1,1,1,1,9,1,22,6,2,5,1,1,3,6,1
5,1,14,10,6,4,4,6,14,4,2,8,6,5,29,5,22,14,1,1,1,1,1,21,11,18,6,4,1,2,38,1,3,1,1,12,1,1,3,1,1,5,1,2,5,15,3,8,2,11,19,1,5,1,1,1,1,29,1,17,3,1,2,1,1,22,1,2,1,1,2,1,8,44,6,1,1,1,1,19,8,6,15,2,6,1,1,1,1,9,1,20,6,2,12,1,1,3,4,1
6,1,2,49,5,4,6,5,41,36,36,5,55,54,58,5,19,41,1,1,1,1,1,45,3,9,5,6,1,2,20,1,10,1,1,32,1,1,34,1,1,58,1,2,5,7,28,5,2,6,22,1,8,1,1,1,1,58,1,6,35,1,2,1,1,20,1,2,1,1,38,1,43,33,5,1,1,1,1,2,43,12,8,7,6,1,1,1,1,53,1,15,5,2,32,1,1,28,4,1
5,1,22,31,7,4,1,6,49,14,31,4,30,34,11,1,1,49,2,1,1,1,1,36,8,1,6,4,1,2,29,1,31,1,1,5,1,1,27,1,1,12,1,2,8,1,31,1,2,3,1,1,45,1,1,1,1,10,1,1,5,1,1,1,1,13,1,2,1,1,10,1,26,12,6,1,1,1,1,1,40,42,1,42,14,1,1,1,2,2,1,31,1,2,5,1,1,19,1,1
4,1,1,9,2,2,2,2,13,1,3,2,5,22,23,4,5,13,1,1,1,1,1,9,6,2,2,3,1,4,11,1,8,1,1,3,1,1,4,1,1,26,1,4,2,3,6,4,4,2,9,1,12,1,1,1,1,43,1,2,4,1,3,1,1,2,3,4,1,1,15,1,5,29,4,1,1,1,1,5,12,9,4,9,5,1,1,1,4,5,1,8,2,3,3,1,1,26,2,1
3,1,1,9,2,2,2,3,4,24,3,2,8,11,7,2,5,4,1,1,1,1,1,9,6,2,3,6,1,4,4,1,8,1,1,25,1,1,18,1,1,14,1,4,2,3,6,4,1,2,20,1,12,1,1,1,1,7,1,2,37,1,3,1,1,2,3,4,1,1,11,1,31,17,2,1,1,1,1,5,6,9,4,9,3,1,1,1,3,29,1,8,2,3,25,1,1,9,2,1
5,1,14,34,7,2,4,3,27,4,13,4,42,38,5,2,4,27,1,1,1,1,1,16,17,5,6,4,1,2,10,1,3,1,1,15,1,1,3,1,1,4,1,2,4,2,3,6,2,4,8,1,4,1,1,1,1,20,1,5,12,1,2,1,1,8,3,2,1,1,2,1,23,4,6,1,1,1,1,4,8,5,6,2,14,1,1,1,1,28,1,22,6,3,15,1,1,3,6,1
1,1,30,7,11,4,1,1,11,27,9,1,9,12,10,1,8,11,1,1,1,1,1,6,1,8,1,9,1,1,31,1,25,1,1,26,1,1,29,1,1,52,1,1,1,4,27,11,3,21,13,1,22,2,1,1,1,9,1,4,14,1,1,3,1,24,1,1,1,1,33,1,3,36,1,1,1,1,1,13,3,22,12,11,25,1,1,1,2,8,2,6,5,2,26,1,1,13,1,1
6,1,24,7,5,4,1,5,10,7,4,5,37,10,15,5,9,10,1,1,1,1,1,6,10,8,5,9,1,1,23,1,11,1,1,6,1,1,12,1,1,42,1,1,5,8,10,9,3,8,12,1,10,2,1,1,1,14,1,6,8,1,2,1,1,7,1,1,1,1,21,1,3,23,5,1,1,1,1,7,9,8,10,6,10,1,1,1,1,33,2,6,5,2,6,1,1,34,4,1
4,1,15,5,2,4,2,3,9,29,33,2,23,27,32,4,12,9,1,1,1,1,1,43,4,2,3,3,1,4,36,1,18,1,1,25,1,1,31,1,1,20,1,4,2,11,18,4,4,9,16,1,36,1,1,1,1,32,1,10,37,1,3,1,1,6,3,4,1,1,26,1,13,26,2,1,1,1,1,11,6,36,11,23,24,1,1,1,4,31,1,35,4,3,25,1,1,22,2,1
5,1,2,34,6,2,4,5,22,4,2,4,42,38,5,2,4,22,1,1,1,1,1,14,11,5,6,4,1,2,10,1,3,1,1,12,1,1,3,1,1,4,1,2,4,2,3,6,2,4,8,1,5,1,1,1,1,20,1,5,3,1,2,1,1,8,3,2,1,1,2,1,23,22,6,1,1,1,1,4,50,6,15,2,6,1,1,1,1,28,1,17,6,3,12,1,1,3,5,1
6,1,24,7,5,4,6,5,11,32,4,5,36,14,44,5,9,11,1,1,1,1,1,6,10,8,5,9,1,2,23,1,11,1,1,6,1,1,12,1,1,53,1,5,5,8,10,9,3,8,12,1,8,1,1,1,1,45,1,6,8,1,5,1,1,7,1,2,1,1,27,1,3,23,5,1,1,1,1,7,9,12,10,7,10,1,1,1,1,8,1,6,5,2,6,1,1,25,4,1
1,1,53,6,1,3,1,1,36,18,14,1,39,1,24,1,3,36,2,1,2,1,1,1,1,13,1,1,1,1,33,1,7,1,1,21,2,1,36,1,1,3,1,1,1,1,16,1,3,3,1,1,10,2,1,1,1,24,1,1,17,1,1,2,1,1,1,1,1,1,23,1,38,35,1,2,1,1,1,1,1,8,3,6,1,1,1,1,2,42,2,4,7,4,21,1,1,2,7,1
6,1,24,7,5,4,6,1,11,7,4,5,36,10,43,5,9,11,1,1,1,1,1,6,10,8,5,9,1,1,23,1,11,1,1,6,1,1,12,1,1,30,1,1,5,8,10,9,3,8,12,1,10,2,1,1,1,44,1,6,8,1,5,1,1,7,1,1,1,1,27,1,3,23,5,1,1,1,1,7,9,8,10,6,10,1,1,1,1,8,2,6,5,2,6,1,1,25,7,1
8,1,43,43,9,2,5,3,18,24,31,2,29,25,27,2,11,18,1,1,1,1,1,27,12,6,3,7,1,2,7,1,31,1,1,27,1,1,18,1,1,28,1,2,4,17,31,13,2,16,6,1,34,1,1,1,1,27,1,15,44,1,3,1,1,13,3,2,1,1,4,1,48,6,2,1,1,1,1,15,6,35,9,40,3,1,1,1,4,48,1,29,6,3,27,1,1,31,5,1
1,1,22,31,11,4,1,1,17,7,1,1,30,28,11,1,6,17,1,1,2,1,1,36,1,8,1,1,1,1,29,1,7,1,1,14,2,1,15,1,1,52,1,1,1,4,25,11,3,21,1,1,45,2,1,1,1,10,1,4,14,1,1,3,1,24,1,1,1,1,33,1,26,39,1,2,1,1,1,13,40,42,7,39,17,1,1,1,2,2,2,31,1,2,14,1,1,38,1,1
6,1,51,16,5,4,5,5,43,17,18,5,4,13,18,2,14,43,1,1,1,1,1,10,15,9,3,6,1,2,20,1,4,1,1,32,1,1,39,1,1,44,1,2,4,16,5,5,2,10,11,1,40,1,1,1,1,18,1,14,28,1,2,1,1,12,1,2,1,1,15,1,16,42,5,1,1,1,1,25,22,39,14,53,4,1,1,1,4,13,1,43,5,2,32,1,1,29,4,1
8,1,27,29,14,2,5,3,25,25,21,7,18,23,31,2,17,25,1,1,1,1,1,26,17,6,3,7,1,4,28,1,23,1,1,23,1,1,22,1,1,25,1,4,4,11,22,16,2,19,20,1,27,1,1,1,1,31,1,10,32,1,3,1,1,19,3,4,1,1,13,1,32,30,2,1,1,1,1,21,33,27,17,33,3,1,1,1,4,18,1,28,4,3,23,1,1,17,5,1
8,1,41,39,4,2,5,3,53,12,31,4,47,33,48,2,12,53,1,1,1,1,1,50,4,11,3,7,1,2,39,1,31,1,1,11,1,1,40,1,1,45,1,2,4,11,31,2,2,9,6,1,48,1,1,1,1,50,1,10,41,1,3,1,1,13,3,2,1,1,4,1,49,47,2,1,1,1,1,11,41,45,6,51,30,1,1,1,1,43,1,49,8,3,11,1,1,17,5,1
1,1,19,22,1,4,1,1,26,11,32,1,15,21,30,1,6,26,2,1,2,1,1,31,1,1,1,1,1,1,26,1,5,1,1,9,2,1,15,1,1,3,1,1,1,1,2,1,3,3,1,1,7,2,1,1,1,30,1,1,13,1,1,3,1,1,1,1,1,1,1,1,14,25,1,1,1,1,1,1,21,11,1,12,1,1,1,1,2,20,2,10,1,2,9,1,1,20,1,1
8,1,37,52,2,2,2,2,13,35,38,2,5,23,59,4,5,13,1,1,1,1,1,11,6,2,2,3,1,4,28,1,20,1,1,3,1,1,4,1,1,26,1,4,2,3,15,4,4,2,10,1,17,1,1,1,1,43,1,2,4,1,3,1,1,2,3,4,1,1,25,1,5,6,2,1,1,1,1,5,23,19,4,14,5,1,1,1,4,18,1,9,2,3,3,1,1,17,2,1
1,1,18,12,1,3,1,1,1,2,1,1,34,4,1,1,1,1,2,1,2,1,1,34,1,1,1,1,1,1,3,1,2,1,1,2,2,1,2,1,1,10,1,1,1,1,4,1,3,3,1,1,2,2,1,1,1,1,1,1,9,1,1,3,1,1,1,1,1,1,1,1,15,3,1,2,1,1,1,1,1,2,1,8,1,1,1,1,2,49,2,37,1,4,2,1,1,2,1,1
1,1,20,3,1,3,1,1,16,6,16,1,3,4,24,1,6,16,2,1,2,1,1,8,1,1,1,1,1,1,19,1,5,1,1,8,2,1,9,1,1,3,1,1,1,4,2,3,3,3,5,1,6,2,1,1,1,24,1,4,16,1,1,2,1,1,2,1,1,1,9,1,21,9,1,2,1,1,1,1,25,24,7,24,1,1,1,1,2,7,2,3,1,4,8,1,1,38,1,1
1,1,17,18,7,4,1,6,7,23,25,4,13,31,14,7,4,7,1,1,1,1,1,29,7,5,6,1,1,2,17,1,13,1,1,20,1,1,10,1,1,22,1,2,8,2,29,6,2,13,15,1,18,1,1,1,1,13,1,18,11,1,1,1,1,10,1,2,1,1,5,1,10,13,6,1,1,1,1,20,37,7,21,35,9,1,1,1,1,27,1,22,1,2,20,1,1,37,1,1
3,1,51,47,3,2,2,2,23,26,23,2,48,30,34,2,14,23,1,1,1,1,1,10,6,2,3,3,1,4,32,1,4,1,1,31,1,1,39,1,1,15,1,4,2,12,5,15,4,10,9,1,30,1,1,1,1,35,1,16,28,1,3,1,1,6,3,4,1,1,17,1,24,31,2,1,1,1,1,25,34,31,14,32,21,1,1,1,4,34,1,43,2,3,31,1,1,14,2,1
8,1,27,39,14,2,5,3,53,12,21,7,26,33,48,2,17,53,1,1,1,1,1,27,17,6,3,6,1,2,39,1,23,1,1,11,1,1,40,1,1,55,1,2,4,11,22,16,2,19,20,1,23,1,1,1,1,50,1,10,41,1,2,1,1,19,3,2,1,1,13,1,49,47,2,1,1,1,1,21,41,23,17,22,3,1,1,1,1,43,1,29,8,3,11,1,1,17,5,1
2,1,37,52,2,1,2,2,34,35,38,2,5,50,59,4,5,34,1,1,1,1,1,11,22,2,4,3,1,3,4,1,20,1,1,3,1,1,4,1,1,54,1,3,2,3,15,4,1,2,10,1,14,1,1,1,1,43,1,2,27,1,3,2,1,2,2,3,1,1,25,1,13,6,3,3,1,1,1,5,23,10,4,21,5,1,1,1,4,52,1,9,2,1,3,1,1,14,2,1
8,1,27,29,14,2,5,3,25,25,21,7,18,23,31,2,17,25,1,1,1,1,1,26,17,6,3,7,1,4,28,1,23,1,1,23,1,1,22,1,1,25,1,2,4,11,22,16,2,19,20,1,27,1,1,1,1,31,1,10,32,1,3,1,1,19,3,4,1,1,13,1,32,30,2,1,1,1,1,21,33,27,17,33,3,1,1,1,4,18,1,28,4,3,23,1,1,17,5,1
5,1,2,10,6,4,6,5,22,4,2,5,6,45,29,5,19,22,1,1,1,1,1,14,25,9,5,4,1,2,27,1,10,1,1,7,1,1,3,1,1,5,1,2,5,15,28,8,2,11,22,1,5,1,1,1,1,29,1,17,3,1,2,1,1,20,1,2,1,1,2,1,34,22,5,1,1,1,1,28,45,6,8,31,6,1,1,1,1,39,1,17,5,2,7,1,1,39,4,1
5,1,12,17,9,4,5,3,18,12,12,2,26,33,6,2,11,18,1,1,1,1,1,27,12,6,3,7,1,4,7,1,21,1,1,11,1,1,13,1,1,55,1,4,4,17,19,13,4,16,6,1,23,1,1,1,1,6,1,15,10,1,3,1,1,13,3,4,1,1,4,1,2,16,2,1,1,1,1,15,17,23,9,22,3,1,1,1,4,11,1,29,6,3,11,1,1,5,6,1
6,1,24,7,5,4,6,5,11,32,4,5,36,14,44,5,9,11,1,1,1,1,1,6,10,8,5,9,1,2,23,1,11,1,1,6,1,1,12,1,1,53,1,5,5,8,10,9,3,8,12,1,8,1,1,1,1,45,1,6,8,1,5,1,1,7,1,2,1,1,27,1,3,23,5,1,1,1,1,7,9,12,10,7,10,1,1,1,1,8,1,6,5,2,6,1,1,25,4,1
3,1,46,21,3,2,7,3,43,37,33,2,11,17,52,2,28,43,1,1,1,1,1,13,26,2,5,3,1,4,14,1,32,1,1,29,1,1,35,1,1,13,1,2,4,18,32,15,2,30,25,1,36,1,1,1,1,54,1,16,38,1,3,1,1,6,3,2,1,1,39,1,11,15,2,1,1,1,1,11,27,36,11,23,27,1,1,1,4,40,1,18,5,3,29,1,1,42,4,1
