Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
-0.2730937,0.2730937,-0.2730937,-0.27309367,0.2730937,0.2730937,-0.2730937,0.2730937,-0.27309367,0.2730937,0.27309367,0.2730937,-0.2730937,-0.2730937
-0.13113269,0.1311327,-0.13113272,-0.13113268,0.13113269,0.13113272,-0.13113272,0.13113269,-0.13113268,0.13113269,0.13113268,0.13113272,-0.13113268,-0.13113268
0.3668216,-0.36682165,0.36682162,0.3668215,-0.36682162,-0.3668215,0.36682162,-0.3668216,0.36682144,-0.3668216,-0.36682144,-0.3668217,0.3668215,0.3668215
-0.05792598,0.057925988,-0.057925995,-0.05792598,0.05792598,0.057925988,-0.05792598,0.057925988,-0.05792598,0.05792598,0.057925988,0.057925988,-0.057925988,-0.05792598
0.3391471,-0.33914715,0.33914715,0.33914712,-0.33914718,-0.3391471,0.33914712,-0.3391471,0.33914712,-0.3391471,-0.33914712,-0.33914712,0.3391471,0.3391471
0.05404819,-0.05404822,0.05404822,0.054048207,-0.05404822,-0.0540482,0.05404822,-0.0540482,0.05404819,-0.054048207,-0.0540482,-0.05404822,0.05404819,0.054048214
-0.20610543,0.20610543,-0.20610544,-0.20610541,0.20610543,0.20610543,-0.20610541,0.20610541,-0.20610537,0.20610543,0.20610538,0.20610543,-0.2061054,-0.20610541
-0.061027683,0.06102769,-0.06102769,-0.061027683,0.061027683,0.06102769,-0.061027683,0.06102769,-0.061027683,0.06102769,0.061027683,0.06102769,-0.06102769,-0.06102769
0.04729138,-0.047291387,0.047291387,0.04729138,-0.047291394,-0.047291372,0.047291387,-0.047291372,0.04729138,-0.04729138,-0.04729138,-0.047291387,0.047291372,0.047291387
-0.35712674,0.35712674,-0.35712677,-0.35712674,0.35712677,0.35712677,-0.35712674,0.35712674,-0.35712674,0.35712674,0.35712674,0.35712677,-0.35712674,-0.3571267
0.07314157,-0.073141575,0.073141575,0.07314157,-0.07314158,-0.07314156,0.073141575,-0.07314156,0.07314157,-0.07314157,-0.07314157,-0.073141575,0.07314156,0.073141575
0.4044604,-0.40446058,0.4044606,0.40446043,-0.4044606,-0.40446046,0.4044605,-0.40446046,0.4044604,-0.40446046,-0.4044604,-0.40446058,0.40446034,0.40446043
-0.35797483,0.35797483,-0.35797486,-0.35797483,0.35797486,0.35797483,-0.35797483,0.35797483,-0.3579748,0.35797483,0.3579748,0.35797486,-0.35797483,-0.35797483
0.31653762,-0.31653765,0.31653768,0.31653762,-0.31653765,-0.31653765,0.31653768,-0.31653762,0.3165376,-0.31653762,-0.31653762,-0.31653768,0.31653762,0.31653765
-0.38929403,0.38929403,-0.38929406,-0.38929403,0.38929406,0.38929403,-0.38929403,0.38929403,-0.38929403,0.38929403,0.389294,0.38929406,-0.38929403,-0.38929403
0.15830502,-0.15830503,0.15830503,0.15830502,-0.15830508,-0.15830503,0.15830503,-0.15830503,0.15830503,-0.15830503,-0.15830502,-0.1583051,0.15830502,0.15830503
0.120415956,-0.12041597,0.120415986,0.120415956,-0.12041601,-0.12041596,0.12041599,-0.12041595,0.12041594,-0.120415986,-0.12041594,-0.120415986,0.12041593,0.120415956
-0.03014446,0.030144464,-0.030144464,-0.03014446,0.030144457,0.030144466,-0.030144457,0.030144466,-0.030144459,0.030144462,0.030144462,0.03014446,-0.030144468,-0.030144462
-0.37081867,0.37081873,-0.37081873,-0.37081864,0.37081873,0.37081864,-0.3708187,0.37081856,-0.37081856,0.3708187,0.37081856,0.3708187,-0.37081856,-0.37081867
-0.13581349,0.13581349,-0.13581349,-0.13581349,0.13581349,0.13581349,-0.13581347,0.13581349,-0.13581347,0.13581349,0.13581347,0.13581349,-0.13581347,-0.13581349
-0.44232997,0.44233003,-0.44233003,-0.44233,0.44233006,0.44233,-0.44233,0.44232997,-0.44233,0.44233,0.44232997,0.44233006,-0.44233,-0.44233003
-0.034480568,0.034480568,-0.034480568,-0.034480568,0.034480564,0.03448057,-0.03448056,0.03448057,-0.034480564,0.034480568,0.034480564,0.034480564,-0.03448057,-0.034480568
0.3617109,-0.36171094,0.361711,0.36171088,-0.36171097,-0.361711,0.36171097,-0.36171094,0.36171094,-0.3617109,-0.36171088,-0.36171106,0.36171088,0.36171088
0.24135919,-0.24135928,0.24135928,0.24135922,-0.2413593,-0.24135922,0.24135923,-0.24135919,0.24135917,-0.24135925,-0.24135916,-0.2413593,0.24135919,0.24135922
-0.17069687,0.17069688,-0.17069688,-0.17069687,0.17069687,0.17069688,-0.17069685,0.17069687,-0.17069685,0.17069688,0.17069687,0.17069688,-0.17069687,-0.17069687
0.42076817,-0.42076823,0.42076823,0.42076814,-0.42076826,-0.42076817,0.4207682,-0.42076817,0.42076814,-0.4207682,-0.42076814,-0.42076823,0.42076817,0.4207682
-0.19946781,0.19946782,-0.19946782,-0.19946781,0.19946781,0.19946781,-0.1994678,0.19946781,-0.1994678,0.19946781,0.19946781,0.19946781,-0.19946781,-0.19946781
-0.40124458,0.40124482,-0.40124476,-0.4012446,0.40124476,0.40124467,-0.40124476,0.40124467,-0.40124464,0.4012447,0.4012447,0.40124482,-0.40124464,-0.40124464
-0.4835341,0.48353413,-0.48353413,-0.48353404,0.48353413,0.4835341,-0.4835341,0.4835341,-0.4835341,0.48353413,0.4835341,0.48353413,-0.4835341,-0.4835341
