Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128
0.03897034,0.03816963,0.041916408,0.038150344,0.041918382,0.041916408,0.03840886,0.038979415,0.03854412,0.041918382,0.03797796,0.03944456,0.03883585,0.03805483,0.038150217,0.0397042,0.038086753,0.03829638,0.03932187,0.041918382,0.041916408,0.03932811,0.0384761,0.03932187,0.038640767,0.039245173,0.039231014,0.038209945,0.03861728,0.03932811,0.038130756,0.041918382,0.03812394,0.04086713,0.040796947,0.038482442,0.037876103,0.03821945,0.03899131,0.041918382,0.039975073,0.039283507,0.03962131,0.041918382,0.03903969,0.039016202,0.041918382,0.041918382,0.041918382,0.038347416,0.039377794,0.041918382,0.040854845,0.038581546,0.041918382,0.041918382,0.038138285,0.03932187,0.03847312,0.039355762,0.041916408,0.038945526,0.039014015,0.041918382,0.03970217,0.03865929,0.03823872,0.038207702,0.038734406,0.041916408,0.041918382,0.039676484,0.038472317,0.041916408,0.03868826,0.041918382,0.038262915,0.041916408,0.041918382,0.03888034,0.038173854,0.041916408,0.03942496,0.038142174,0.038530726,0.038173854,0.03858386,0.04083389,0.040882055,0.03837797,0.038099207,0.038173854,0.039498325,0.040889725,0.040818673,0.040854547,0.041918382,0.038195346,0.041918382,0.041918382,0.041918382,0.038484212,0.03899131,0.037925735,0.041918382,0.039340135,0.041918382,0.041918382,0.038916226,0.039251927,0.038379297,0.03878563,0.038453873,0.0381902,0.03815831,0.039423563,0.038523465,0.03837397,0.0389334,0.038665082,0.040844925,0.038570367,0.038540617,0.038347952,0.038378242,0.041916408,0.041918382,0.0388514
0.039919328,0.03831501,0.043063767,0.038843974,0.043067664,0.043063767,0.038523294,0.039905217,0.039296247,0.043067664,0.038622618,0.040501866,0.03967605,0.038199585,0.038372416,0.040870525,0.03865471,0.039011803,0.039491918,0.043067664,0.043063767,0.039603967,0.039191898,0.039491918,0.039389487,0.040258806,0.03943181,0.038893297,0.038676444,0.039603967,0.038359594,0.043067664,0.038297363,0.04231132,0.042246725,0.038725063,0.03847453,0.038801234,0.039226487,0.043067664,0.040302277,0.03944278,0.04072812,0.043067664,0.03997961,0.03954311,0.043067664,0.043067664,0.043067664,0.03904197,0.039581668,0.043067664,0.042306755,0.03937604,0.043067664,0.043067664,0.038721867,0.039491918,0.039196838,0.040388256,0.043063767,0.039883535,0.039955534,0.043067664,0.04086821,0.038888358,0.038868964,0.038551137,0.03944069,0.043063767,0.043067664,0.040062882,0.039120674,0.043063767,0.03947537,0.043067664,0.038739275,0.043063767,0.043067664,0.03978678,0.038412094,0.043063767,0.04046017,0.038531158,0.03888683,0.038412094,0.03883525,0.04228884,0.042314995,0.0390905,0.038295105,0.038412094,0.040578775,0.04233043,0.04227592,0.042278375,0.043067664,0.038827926,0.043067664,0.043067664,0.043067664,0.039264385,0.039226487,0.03836102,0.043067664,0.039572928,0.043067664,0.043067664,0.039251577,0.03937686,0.03909633,0.0389619,0.038822606,0.03881844,0.038745165,0.040465456,0.038813666,0.03917403,0.039854046,0.03893762,0.042305227,0.03880125,0.039327163,0.039057776,0.038958885,0.043063767,0.043067664,0.039007045
0.04039843,0.03835223,0.043489307,0.0392739,0.04349531,0.043489307,0.038518,0.04036208,0.03971689,0.04349531,0.038971994,0.041021265,0.04010769,0.03824297,0.038381275,0.04145542,0.039033014,0.039394002,0.039339546,0.04349531,0.043489307,0.039632946,0.039541002,0.039339546,0.039755348,0.040756777,0.039464984,0.039267164,0.038744945,0.039632946,0.03855259,0.04349531,0.03835443,0.042999256,0.042936996,0.03872763,0.038800508,0.039090525,0.039326828,0.04349531,0.040307507,0.039300624,0.041291565,0.04349531,0.040459327,0.03974466,0.04349531,0.04349531,0.04349531,0.03943868,0.039514422,0.04349531,0.042998966,0.039821897,0.04349531,0.04349531,0.039115593,0.039339546,0.03959264,0.04089013,0.043489307,0.040362615,0.04041397,0.04349531,0.041446596,0.038939133,0.039248254,0.03869976,0.039802972,0.043489307,0.04349531,0.039977018,0.039467864,0.043489307,0.039873634,0.04349531,0.03895525,0.043489307,0.04349531,0.04022505,0.038610067,0.043489307,0.04096411,0.03876436,0.039033372,0.038610067,0.03875488,0.04298134,0.042996276,0.03957091,0.038438108,0.038610067,0.04110845,0.043015733,0.04296627,0.042960368,0.04349531,0.039196737,0.04349531,0.04349531,0.04349531,0.039670017,0.039326828,0.038631197,0.04349531,0.03947405,0.04349531,0.04349531,0.039392635,0.039361674,0.039494015,0.03892022,0.038985204,0.03917603,0.039067797,0.040999923,0.038826406,0.039595876,0.04032241,0.038864236,0.04299912,0.038783614,0.039716966,0.039472178,0.039247107,0.043489307,0.04349531,0.03894391
0.040675182,0.038382575,0.04364367,0.03953833,0.043651335,0.04364367,0.03854189,0.04062342,0.039989702,0.043651335,0.03916531,0.041310214,0.040349424,0.038286973,0.038384754,0.041746993,0.03927134,0.03964821,0.039330374,0.043651335,0.04364367,0.03959028,0.039741702,0.039330374,0.039982013,0.041039087,0.03945612,0.039476573,0.038745824,0.03959028,0.038635295,0.043651335,0.038421493,0.043323763,0.04325238,0.038678296,0.03898799,0.03928811,0.039418623,0.043651335,0.0402437,0.03928083,0.041575152,0.043651335,0.040712103,0.039903305,0.043651335,0.043651335,0.043651335,0.039675422,0.039496772,0.043651335,0.043322563,0.040078968,0.043651335,0.043651335,0.039355062,0.039330374,0.039832864,0.041172463,0.04364367,0.040641733,0.04068068,0.043651335,0.04173327,0.038959466,0.039488338,0.038804177,0.040014874,0.04364367,0.043651335,0.039855823,0.039698385,0.04364367,0.04011135,0.043651335,0.039124448,0.04364367,0.043651335,0.04047838,0.038692817,0.04364367,0.041249327,0.038903672,0.039122622,0.038692817,0.038744096,0.04330331,0.043315873,0.039853316,0.038477316,0.038692817,0.0413715,0.043338336,0.043283727,0.043286376,0.043651335,0.0394266,0.043651335,0.043651335,0.043651335,0.03992882,0.039418623,0.038795874,0.043651335,0.03939484,0.043651335,0.043651335,0.039461367,0.039416168,0.039733425,0.038914748,0.039049316,0.03939009,0.03925242,0.04127611,0.038900457,0.03987346,0.0405962,0.03885003,0.043323427,0.038800333,0.039951075,0.03971583,0.039395627,0.04364367,0.043651335,0.038890585
0.04079639,0.038421217,0.043699402,0.03968775,0.043708194,0.043699402,0.038583104,0.040734794,0.04011387,0.043708194,0.039269704,0.041435733,0.04046935,0.038328048,0.038402747,0.041889336,0.039403193,0.039765246,0.039342254,0.043708194,0.043699402,0.03963823,0.039828494,0.039342254,0.040084403,0.04116101,0.039470013,0.039597146,0.038746074,0.03963823,0.03871078,0.043708194,0.038467433,0.043474328,0.04339311,0.038684897,0.0390932,0.0393926,0.039463248,0.043708194,0.040200688,0.039297413,0.041715257,0.043708194,0.04084031,0.04001813,0.043708194,0.043708194,0.043708194,0.039809227,0.039514747,0.043708194,0.043471362,0.040214743,0.043708194,0.043708194,0.039487205,0.039342254,0.03996114,0.04129501,0.043699402,0.040765516,0.040796384,0.043708194,0.04187261,0.038989354,0.039625265,0.038855825,0.040127825,0.043699402,0.043708194,0.03984829,0.03980261,0.043699402,0.040212374,0.043708194,0.039208032,0.043699402,0.043708194,0.040587675,0.03876681,0.043699402,0.04137465,0.039003413,0.03920456,0.03876681,0.038766675,0.043450117,0.043463062,0.039977707,0.038502026,0.03876681,0.041500032,0.043487567,0.04342679,0.043439414,0.043708194,0.03955295,0.043708194,0.043708194,0.043708194,0.040048186,0.039463248,0.03888739,0.043708194,0.039457325,0.043708194,0.043708194,0.039550006,0.039410826,0.039866693,0.038924683,0.039111838,0.039503578,0.039352152,0.04141681,0.03889146,0.040034305,0.04071784,0.03889792,0.04347246,0.038863175,0.040053807,0.039842334,0.039478783,0.043699402,0.043708194,0.038924117
0.040880673,0.038440928,0.04371962,0.039775446,0.04372912,0.04371962,0.038575724,0.040812977,0.04020568,0.04372912,0.039329022,0.04152064,0.040537424,0.038343213,0.038425945,0.041959565,0.039478734,0.03985661,0.039337303,0.04372912,0.04371962,0.0396396,0.039874144,0.039337303,0.040160127,0.04124424,0.039443392,0.039671056,0.038724136,0.0396396,0.038807724,0.04372912,0.038461603,0.043544393,0.043455657,0.038716413,0.039157674,0.039450653,0.0394478,0.04372912,0.04022739,0.039289493,0.041785143,0.04372912,0.040906765,0.04004569,0.04372912,0.04372912,0.04372912,0.03989186,0.039510578,0.04372912,0.043540005,0.040290575,0.04372912,0.04372912,0.039564855,0.039337303,0.040030133,0.041379154,0.04371962,0.040851496,0.040877875,0.04372912,0.041941013,0.03896678,0.039705843,0.03887561,0.040185682,0.04371962,0.04372912,0.039842483,0.039868925,0.04371962,0.040292963,0.04372912,0.039252385,0.04371962,0.04372912,0.040665608,0.038866065,0.04371962,0.041460413,0.039068814,0.039230112,0.038866065,0.03877062,0.043517195,0.043531273,0.040048685,0.038511578,0.038866065,0.04156369,0.0435569,0.043491386,0.043511596,0.04372912,0.03962912,0.04372912,0.04372912,0.04372912,0.040134165,0.0394478,0.03894017,0.04372912,0.039444488,0.04372912,0.04372912,0.039619572,0.039409176,0.03995025,0.03893924,0.03913618,0.03956851,0.039410528,0.04148923,0.03890256,0.040111188,0.04080305,0.03888878,0.04354127,0.038881585,0.040129658,0.039913602,0.03952936,0.04371962,0.04372912,0.038910236
0.040903665,0.0384628,0.043727003,0.039825223,0.043736916,0.043727003,0.03861483,0.040832113,0.04023517,0.043736916,0.039360896,0.041543536,0.040568687,0.038358267,0.038433343,0.041994434,0.039521076,0.039886355,0.039374605,0.043736916,0.043727003,0.03968162,0.039893378,0.039374605,0.04017954,0.041266233,0.039458513,0.039754353,0.03871659,0.03968162,0.038897272,0.043736916,0.038456317,0.043577217,0.04348354,0.03874483,0.039195005,0.03948214,0.039436124,0.043736916,0.040237825,0.03932909,0.041820273,0.043736916,0.04094086,0.03998279,0.043736916,0.043736916,0.043736916,0.039938167,0.039550528,0.043736916,0.04357185,0.040331695,0.043736916,0.043736916,0.039610557,0.039374605,0.04006799,0.041401945,0.043727003,0.040875595,0.04089962,0.043736916,0.041974846,0.039020244,0.0397513,0.038884923,0.04021743,0.043727003,0.043736916,0.039902166,0.039897412,0.043727003,0.040310346,0.043736916,0.039277997,0.043727003,0.043736916,0.04068559,0.038954448,0.043727003,0.041484293,0.039121285,0.03920858,0.038954448,0.038804978,0.043548,0.04356306,0.040086843,0.03851321,0.038954448,0.04159538,0.04358932,0.043520678,0.043545816,0.043736916,0.03967195,0.043736916,0.043736916,0.043736916,0.040160906,0.039436124,0.038969778,0.043736916,0.03947751,0.043736916,0.043736916,0.03973648,0.039437715,0.03999755,0.038986746,0.03912618,0.039603572,0.039442565,0.041526802,0.03890494,0.040167864,0.040826898,0.038953345,0.043573216,0.03891682,0.040148806,0.039951306,0.03955345,0.043727003,0.043736916,0.038955726
0.04093662,0.03847357,0.04372971,0.039853152,0.043739863,0.04372971,0.038611047,0.0408627,0.04027347,0.043739863,0.039377738,0.04157626,0.040584687,0.03837095,0.038431376,0.04201193,0.039543953,0.039925907,0.039378077,0.043739863,0.04372971,0.03968721,0.03990733,0.039378077,0.040211078,0.041298527,0.03946378,0.039768104,0.03872214,0.03968721,0.038917873,0.043739863,0.03845801,0.04359272,0.043496005,0.03875589,0.039215263,0.039498847,0.039433002,0.043739863,0.040242862,0.039333433,0.041838136,0.043739863,0.040958557,0.039969835,0.043739863,0.043739863,0.043739863,0.039964687,0.039556123,0.043739863,0.043586746,0.040354386,0.043739863,0.043739863,0.039636087,0.039378077,0.040089995,0.041434765,0.04372971,0.04090933,0.040932074,0.043739863,0.04199174,0.038992986,0.039776802,0.038876943,0.040238407,0.04372971,0.043739863,0.039889455,0.039914895,0.04372971,0.040345494,0.043739863,0.039291568,0.04372971,0.043739863,0.040717095,0.038975775,0.04372971,0.041517776,0.03913213,0.039211668,0.038975775,0.038788345,0.04356225,0.043578036,0.040107347,0.038514245,0.038975775,0.04161128,0.043604605,0.043534048,0.043562174,0.043739863,0.03969612,0.043739863,0.043739863,0.043739863,0.040197346,0.039433002,0.038986363,0.043739863,0.039448384,0.043739863,0.043739863,0.039768297,0.039449003,0.040024742,0.038986903,0.039116807,0.039622195,0.039460044,0.041546438,0.038900875,0.04019687,0.04086055,0.038942266,0.043588173,0.038926605,0.040180113,0.03997128,0.039565437,0.04372971,0.043739863,0.038942125
0.04093297,0.038473044,0.04373071,0.039869335,0.043741,0.04373071,0.038600214,0.040857635,0.04027364,0.043741,0.03938666,0.041572418,0.04059253,0.038374618,0.038431656,0.042020794,0.0395567,0.039927624,0.039365456,0.043741,0.04373071,0.039694685,0.039910935,0.039365456,0.04020656,0.04129446,0.03945772,0.03978402,0.03869934,0.039694685,0.038904116,0.043741,0.038454212,0.043600105,0.0435016,0.03873587,0.039226886,0.039507683,0.039419632,0.043741,0.04022813,0.03932249,0.041847274,0.043741,0.040967774,0.040018532,0.043741,0.043741,0.043741,0.03997947,0.039557792,0.043741,0.043593757,0.040366717,0.043741,0.043741,0.039650835,0.039365456,0.040102065,0.041431025,0.04373071,0.040906195,0.040928207,0.043741,0.04200026,0.03898924,0.039791543,0.038873117,0.040251657,0.04373071,0.043741,0.039878577,0.03992253,0.04373071,0.04033911,0.043741,0.039298642,0.04373071,0.043741,0.04071281,0.038961224,0.04373071,0.041514445,0.03914514,0.039206713,0.038961224,0.03878331,0.043568887,0.043585148,0.040119678,0.038510878,0.038961224,0.041619323,0.04361187,0.043540187,0.043570057,0.043741,0.039710112,0.043741,0.043741,0.043741,0.040195335,0.039419632,0.038994405,0.043741,0.039473373,0.043741,0.043741,0.039775044,0.03943776,0.040040378,0.03899379,0.039104216,0.039632536,0.03946984,0.04155677,0.038902923,0.04021499,0.040857367,0.03893447,0.043595217,0.03892237,0.040175766,0.03998203,0.03957139,0.04373071,0.043741,0.038933277
0.040952016,0.03847123,0.043731075,0.039878704,0.043741446,0.043731075,0.038607027,0.04087584,0.040295415,0.043741446,0.039391465,0.041591313,0.040597424,0.03837687,0.038433403,0.042025328,0.039563857,0.039950605,0.039354425,0.043741446,0.043731075,0.039694957,0.039915986,0.039354425,0.04022527,0.041313235,0.039457668,0.039779965,0.038704574,0.039694957,0.038900144,0.043741446,0.038455486,0.04360363,0.04350411,0.038739983,0.03923364,0.03951228,0.03942062,0.043741446,0.040239297,0.03931109,0.041851975,0.043741446,0.0409726,0.04002404,0.043741446,0.043741446,0.043741446,0.039987873,0.039557394,0.043741446,0.043597076,0.040373605,0.043741446,0.043741446,0.03965953,0.039354425,0.04010863,0.04145,0.043731075,0.040925596,0.040947195,0.043741446,0.042004585,0.038975254,0.039800104,0.038875442,0.04026027,0.043731075,0.043741446,0.039864648,0.039926242,0.043731075,0.04036133,0.043741446,0.03930172,0.043731075,0.043741446,0.040731594,0.03895819,0.043731075,0.041533668,0.039149746,0.03922242,0.03895819,0.038771123,0.04357199,0.04358854,0.040126227,0.0385127,0.03895819,0.041623417,0.04361533,0.043543026,0.043573864,0.043741446,0.039718285,0.043741446,0.043741446,0.043741446,0.04021588,0.03942062,0.038999714,0.043741446,0.039464816,0.043741446,0.043741446,0.039776456,0.039458107,0.04004917,0.038987786,0.039110854,0.039638385,0.039475344,0.04156223,0.038905196,0.040215544,0.040876716,0.03893288,0.043598566,0.038914923,0.04019455,0.03998831,0.039574225,0.043731075,0.043741446,0.038929425
